sentence_id	words	labels
86	rent	O
86	terminations	O
86	of	O
86	housing	O
86	also	O
86	started	O
86	.	O
86	They	O
86	were	O
86	conducted	O
86	according	O
86	to	O
86	the	O
86	Viennese	O
86	method	O
86	in	O
86	their	O
86	thousands	O
86	and	O
86	created	O
86	the	O
86	greatest	O
86	level	O
86	of	O
86	confusion	O
86	in	O
86	Jewish	O
86	circles	O
86	since	O
86	alternative	O
86	housing	O
86	was	O
86	hardly	O
86	to	O
86	be	O
86	obtained	O
86	due	O
86	to	O
86	the	O
86	current	O
86	lack	O
86	of	O
86	rooms	O
86	.	O
86	Especially	O
86	aggravating	O
86	results	O
86	had	O
86	a	O
86	campaign	O
86	which	O
86	started	O
86	the	O
86	labour	O
86	front	O
86	and	O
86	which	O
86	forced	O
86	the	O
86	owners	O
86	of	O
86	Jewish	O
86	inns	O
86	through	O
86	greater	O
86	or	O
86	lesser	O
86	levels	O
86	of	O
86	coercion	O
86	to	O
86	sell	O
86	thereby	O
86	making	O
86	especially	O
86	many	O
86	older	O
86	people	O
86	homeless	O
86	and	O
86	through	O
86	which	O
86	it	O
86	was	O
86	made	O
86	almost	O
86	impossible	O
86	for	O
86	the	O
86	numerous	O
86	doctors	O
86	who	O
86	as	O
86	is	O
86	known	O
86	had	O
86	their	O
86	rent	O
86	terminated	O
86	within	O
86	six	B-DATE
86	weeks	I-DATE
86	through	O
86	an	O
86	extraordinary	O
86	law	O
86	p.4	O
86	to	O
86	seek	O
86	preliminary	O
86	shelter	O
86	in	O
86	inns	O
86	.	O
86	All	O
86	these	O
86	measures	O
86	had	O
86	already	O
86	led	O
86	to	O
86	a	O
86	total	O
86	despondency	O
86	among	O
86	the	O
86	Jewish	O
86	population	O
86	.	O
86	The	O
86	consultation	O
86	times	O
86	of	O
86	the	O
86	Jewish	O
86	charities	O
86	Hilfsverein	B-ORG
86	Central	B-ORG
86	Verein	I-ORG
86	Palaestina	B-ORG
86	Amt	I-ORG
86	were	O
86	overcrowded	O
86	with	O
86	people	O
86	who	O
86	could	O
86	hardly	O
86	be	O
86	given	O
86	any	O
86	advice	O
86	since	O
86	the	O
86	immigration	O
86	countries	O
86	had	O
86	closed	O
86	themselves	O
86	one	O
86	after	O
86	the	O
86	other	O
86	due	O
86	to	O
86	the	O
86	increased	O
86	emigration	O
86	push	O
86	and	O
86	due	O
86	to	O
86	the	O
86	forced	O
86	illegal	O
86	emigration	O
86	.	O
86	The	O
86	advisors	O
86	in	O
86	the	O
86	Jewish	O
86	institutions	O
86	increasingly	O
86	became	O
86	pastoral	O
86	care	O
86	givers	O
86	who	O
86	had	O
86	to	O
86	detain	O
86	people	O
86	from	O
86	desperate	O
86	steps	O
86	.	O
86	In	O
86	this	O
86	situation	O
86	it	O
86	turned	O
86	out	O
86	not	O
86	to	O
86	be	O
86	unfortunate	O
86	that	O
86	the	O
86	above	O
86	named	O
86	three	O
86	institutions	O
86	were	O
86	still	O
86	able	O
86	to	O
86	work	O
86	alongside	O
86	each	O
86	other	O
86	but	O
86	in	O
86	a	O
86	complimentary	O
86	manner	O
86	.	O
86	The	O
86	final	O
86	act	O
86	of	O
86	the	O
86	German	O
86	Jew	O
86	tragedy	O
86	was	O
86	introduced	O
86	through	O
86	the	O
86	Poland	B-GPE
86	campaign	O
86	.	O
86	In	O
86	the	B-TIME
86	night	I-TIME
86	of	I-TIME
86	the	I-TIME
86	27	I-TIME
86	and	I-TIME
86	28	I-TIME
86	October	I-TIME
86	between	B-TIME
86	the	I-TIME
86	hours	I-TIME
86	of	I-TIME
86	4	I-TIME
86	and	I-TIME
86	7	I-TIME
86	am	I-TIME
86	all	O
86	male	O
86	Jewish	O
86	Polish	O
86	citizens	O
86	over	O
86	16	O
86	were	O
86	arrested	O
86	in	O
86	the	O
86	countryside	O
86	at	O
86	times	O
86	5	O
86	also	O
86	women	O
86	and	O
86	children	O
86	and	O
86	moved	O
86	to	O
86	the	O
86	border	O
86	in	O
86	collective	O
86	transports	O
86	.	O
86	The	O
86	German	O
86	Jews	O
86	saw	O
86	this	O
86	as	O
86	only	O
86	the	O
86	prelude	O
86	to	O
86	the	O
86	lot	O
86	which	O
86	threatened	O
86	them	O
86	.	O
86	It	O
86	is	O
86	therefore	O
86	even	O
86	more	O
86	astonishing	O
86	that	O
86	this	O
86	same	O
86	community	O
86	managed	O
86	to	O
86	within	O
86	a	B-TIME
86	few	I-TIME
86	hours	I-TIME
86	provide	O
86	victuals	O
86	at	O
86	the	O
86	train	O
86	stations	O
86	for	O
86	example	O
86	in	O
86	Hamburg	B-GPE
86	and	O
86	Berlin	B-GPE
86	to	O
86	thousands	O
86	of	O
86	Polish	O
86	Jews	O
86	before	O
86	their	O
86	deportation	O
86	to	O
86	the	O
86	border	O
86	and	O
86	that	O
86	the	O
86	same	O
86	happened	O
86	when	O
86	a	O
86	part	O
86	of	O
86	these	O
86	unfortunate	O
86	people	O
86	where	O
86	transported	O
86	back	O
86	in	O
86	a	O
86	completely	O
86	exhausted	O
86	state	O
86	due	O
86	the	O
86	measures	O
86	which	O
86	had	O
86	by	O
86	then	O
86	been	O
86	introduced	O
86	by	O
86	the	O
86	Polish	O
86	government	O
86	.	O
86	The	O
86	Jewish	O
86	community	O
86	Berlin	B-GPE
86	even	O
86	undertook	O
86	to	O
86	pay	O
86	for	O
86	part	O
86	of	O
86	the	O
86	transport	O
86	costs	O
86	60	O
86	000	O
86	Reichsmark	O
86	if	O
86	I	O
86	am	O
86	not	O
86	mistaken	O
86	and	O
86	to	O
86	let	O
86	these	O
86	people	O
86	get	O
86	back	O
86	to	O
86	their	O
86	places	O
86	of	O
86	residence	O
86	.	O
86	It	O
86	might	O
86	well	O
86	be	O
86	unique	O
86	in	O
86	Jewish	O
86	history	O
86	that	O
86	the	O
86	readiness	O
86	to	O
86	help	O
86	showed	O
86	itself	O
86	in	O
86	this	O
86	way	O
86	although	O
86	it	O
86	should	O
86	also	O
86	not	O
86	be	O
86	forgotten	O
86	that	O
86	the	O
86	difference	O
86	of	O
86	level	O
86	between	O
86	western	O
86	and	O
86	easter	O
86	European	O
86	Jews	O
86	and	O
86	these	O
86	resulting	O
86	tensions	O
86	had	O
86	of	O
86	course	O
86	not	O
86	disappeared	O
86	in	O
86	Germany	B-GPE
86	either	O
86	.	O
86	The	O
86	Paris	B-GPE
86	assassination	O
86	occurred	O
86	during	O
86	this	O
86	tense	O
86	atmosphere	O
86	.	O
86	No	O
86	Jew	O
86	in	O
86	Germany	B-GPE
86	doubted	O
86	that	O
86	the	O
86	worst	O
86	events	O
86	were	O
86	now	O
86	to	O
86	be	O
86	expected	O
86	.	O
86	However	O
86	no	O
86	Jew	O
86	could	O
86	even	O
86	guess	O
86	that	O
86	the	O
86	consequences	O
86	would	O
86	be	O
86	of	O
86	such	O
86	a	O
86	cruelly	O
86	exterminating	O
86	manner	O
86	.	O
86	It	O
86	is	O
86	well	O
86	known	O
86	that	O
86	the	B-DATE
86	first	I-DATE
86	days	I-DATE
86	after	O
86	the	O
86	assassination	O
86	were	O
86	quiet	O
86	.	O
86	There	O
86	were	O
86	no	O
86	riots	O
86	.	O
86	The	O
86	speech	O
86	which	O
86	Hitler	B-PERSON
86	gave	O
86	in	O
86	the	B-TIME
86	evening	I-TIME
86	of	I-TIME
86	8	I-TIME
86	November	I-TIME
86	in	O
86	the	O
86	Bürgerbräukeller	O
86	in	O
86	Munich	B-GPE
86	did	O
86	not	O
86	mention	O
86	the	O
86	Jewish	O
86	problem	O
86	with	O
86	a	O
86	single	O
86	word	O
86	so	O
86	that	O
86	one	O
86	could	O
86	hope	O
86	that	O
86	although	O
86	the	O
86	measures	O
86	which	O
86	were	O
86	to	O
86	be	O
86	expected	O
86	would	O
86	not	O
86	not	O
86	take	O
86	place	O
86	but	O
86	that	O
86	they	O
86	would	O
86	be	O
86	dictated	O
86	with	O
86	deliberation	O
86	rather	O
86	than	O
86	through	O
86	the	O
86	initial	O
86	excitement	O
86	.	O
86	On	O
86	Tuesday	B-DATE
86	8/11	O
86	followed	O
86	the	O
86	prohibition	O
86	of	O
86	the	O
86	entire	O
86	Jewish	O
86	press	O
86	in	O
86	Germany	B-GPE
86	which	O
86	on	O
86	that	B-DATE
86	day	I-DATE
86	consisted	O
86	of	O
86	three	O
86	major	O
86	newspapers	O
86	C.V.	B-ORG
86	Zeitung	I-ORG
86	circulation	O
86	of	O
86	40	O
86	000	O
86	Jüdische	B-ORG
86	Rundschau	I-ORG
86	circulation	O
86	of	O
86	26	O
86	000	O
86	Israelitisches	B-ORG
86	Familienblatt	I-ORG
86	circulation	O
86	25	O
86	000	O
86	around	O
86	25	O
86	community	O
86	papers	O
86	among	O
86	them	O
86	that	O
86	of	O
86	Berlin	B-GPE
86	with	O
86	a	O
86	circulation	O
86	of	O
86	40	O
86	000	O
86	4	O
86	papers	O
86	of	O
86	Jewish	O
86	cultural	O
86	federations	O
86	Berlin	B-GPE
86	Hamburg	B-GPE
86	Frankfurt	B-GPE
86	on	O
86	the	O
86	Main	O
86	Cologne	B-GPE
86	the	O
86	papers	O
86	of	O
86	the	B-ORG
86	Jewish	I-ORG
86	women	I-ORG
86	federation	I-ORG
86	the	B-ORG
86	Reich	I-ORG
86	federation	I-ORG
86	of	I-ORG
86	Jewish	I-ORG
86	soldiers	I-ORG
86	fighting	I-ORG
86	at	I-ORG
86	the	I-ORG
86	front	I-ORG
86	p.5	O
86	the	O
86	‘	O
86	Morgen	O
86	the	O
86	historical	O
86	magazine	O
86	of	O
86	the	O
86	history	O
86	of	O
86	the	O
86	Jews	O
86	in	O
86	Germany	B-GPE
86	the	O
86	‘	O
86	Makkabi	O
86	Such	O
86	prohibitions	O
86	of	O
86	the	O
86	Jewish	O
86	press	O
86	tended	O
86	to	O
86	be	O
86	a	O
86	prelude	O
86	to	O
86	antisemitic	O
86	excesses	O
86	in	O
86	general	O
86	as	O
86	this	O
86	severed	O
86	the	O
86	connection	O
86	among	O
86	the	O
86	Jews	O
86	and	O
86	every	O
86	means	O
86	of	O
86	information	O
86	was	O
86	stopped	O
86	.	O
86	On	O
86	Wednesday	B-DATE
86	9	I-DATE
86	November	I-DATE
86	the	O
86	editors	O
86	in	O
86	chief	O
86	of	O
86	the	O
86	those	O
86	newspapers	O
86	which	O
86	were	O
86	published	O
86	in	O
86	Berlin	B-GPE
86	were	O
86	ordered	O
86	to	O
86	come	O
86	to	O
86	the	B-ORG
86	stapo	I-ORG
86	Gestapo	B-ORG
86	?	O
86	on	O
86	Alexanderplatz	O
86	at	O
86	10	B-TIME
86	am	I-TIME
86	on	O
86	Thursday	B-DATE
86	10/11	I-DATE
86	.	O
86	On	O
86	Wednesday	B-TIME
86	evening	I-TIME
86	Von	B-PERSON
86	Rath	I-PERSON
86	died	O
86	.	O
86	On	O
86	Wednesday	B-TIME
86	evening	I-TIME
86	and	O
86	during	O
86	the	B-TIME
86	night	I-TIME
86	between	O
86	Wednesday	B-DATE
86	and	O
86	Thursday	B-DATE
86	the	O
86	organized	O
86	mob	O
86	in	O
86	civilian	O
86	clothes	O
86	moved	O
86	from	O
86	East	B-GPE
86	Berlin	I-GPE
86	into	O
86	the	O
86	center	O
86	and	O
86	to	O
86	the	O
86	West	O
86	and	O
86	systematically	O
86	demolished	O
86	6	O
86	all	O
86	Jewish	O
86	shops	O
86	.	O
86	Since	O
86	they	O
86	were	O
86	marked	O
86	out	O
86	this	O
86	vandalistic	O
86	work	O
86	of	O
86	destruction	O
86	was	O
86	easily	O
86	doable	O
86	without	O
86	endangering	O
86	non	O
86	Jewish	O
86	shops	O
86	.	O
86	The	O
86	destruction	O
86	was	O
86	thorough	O
86	.	O
86	Not	O
86	a	O
86	single	O
86	remained	O
86	in	O
86	place	O
86	.	O
86	The	O
86	goods	O
86	were	O
86	thrown	O
86	on	O
86	to	O
86	the	O
86	street	O
86	they	O
86	were	O
86	torn	O
86	and	O
86	mostly	O
86	stolen	O
86	.	O
86	At	O
86	almost	O
86	the	O
86	same	O
86	time	O
86	the	O
86	synagogues	O
86	in	O
86	Berlin	B-GPE
86	and	O
86	in	O
86	the	O
86	Reich	B-GPE
86	were	O
86	set	O
86	ablaze	O
86	.	O
86	The	O
86	fire	O
86	brigade	O
86	limited	O
86	themselves	O
86	to	O
86	protect	O
86	surrounding	O
86	buildings	O
86	and	O
86	the	O
86	police	O
86	disappeared	O
86	wherever	O
86	the	O
86	rampaging	O
86	crowd	O
86	appeared	O
86	so	O
86	as	O
86	not	O
86	to	O
86	hinder	O
86	the	O
86	looters	O
86	.	O
86	The	O
86	audience	O
86	in	O
86	most	O
86	cases	O
86	remained	O
86	completely	O
86	silent	O
86	i.e.	O
86	opposed	O
86	.	O
86	There	O
86	were	O
86	single	O
86	expressions	O
86	of	O
86	disapproval	O
86	.	O
86	They	O
86	were	O
86	stopped	O
86	as	O
86	such	O
86	persons	O
86	were	O
86	arrested	O
86	.	O
86	The	O
86	destruction	O
86	rage	O
86	continued	O
86	in	O
86	Berlin	B-GPE
86	and	O
86	in	O
86	the	O
86	Reich	B-GPE
86	on	O
86	Thursday	B-DATE
86	too	O
86	.	O
86	It	O
86	was	O
86	replaced	O
86	by	O
86	a	O
86	wave	O
86	of	O
86	arrests	O
86	which	O
86	according	O
86	to	O
86	my	O
86	estimations	O
86	affected	O
86	at	O
86	least	O
86	10	O
86	000	O
86	Jewish	O
86	men	O
86	aged	O
86	between	B-DATE
86	16	I-DATE
86	and	I-DATE
86	60	I-DATE
86	.	O
86	On	O
86	Thursday	B-DATE
86	morning	B-TIME
86	following	O
86	the	O
86	trespassing	O
86	into	O
86	and	O
86	the	O
86	partial	O
86	destruction	O
86	of	O
86	the	O
86	Palaestina	O
86	Amt	O
86	and	O
86	the	O
86	rooms	O
86	of	O
86	the	B-ORG
86	Zionistische	I-ORG
86	Vereinigung	I-ORG
86	für	I-ORG
86	Deutschland	I-ORG
86	the	O
86	Jewish	O
86	organizations	O
86	in	O
86	Berlin	B-GPE
86	had	O
86	closed	O
86	their	O
86	buildings	O
86	of	O
86	their	O
86	own	O
86	volition	O
86	.	O
86	Only	O
86	the	B-ORG
86	Central	I-ORG
86	Verein	I-ORG
86	continued	O
86	an	O
86	emergency	O
86	service	O
86	comprising	O
86	around	O
86	15	O
86	people	O
86	.	O
86	As	O
86	mentioned	O
86	above	O
86	of	O
86	its	O
86	heads	O
86	of	O
86	department	O
86	Dr	O
86	Alfred	B-PERSON
86	Hirschberg	I-PERSON
86	Dr	O
86	Ernst	B-PERSON
86	G.	I-PERSON
86	Loewenthal	I-PERSON
86	and	O
86	Frau	B-PERSON
86	Dr	I-PERSON
86	Eva	I-PERSON
86	Reihmann	I-PERSON
86	Jungmann	I-PERSON
86	had	O
86	been	O
86	ordered	O
86	to	O
86	come	O
86	to	O
86	the	O
86	state	O
86	police	O
86	as	O
86	representatives	O
86	of	O
86	the	B-TIME
86	pressthat	I-TIME
86	morning	I-TIME
86	.	O
86	The	O
86	reporter	O
86	/	O
86	rapporteur	O
86	as	O
86	well	O
86	as	O
86	the	O
86	club	O
86	syndic	O
86	Dr	O
86	Hans	B-PERSON
86	Reichmann	I-PERSON
86	and	O
86	the	O
86	colleagues	O
86	Dr	O
86	Werner	B-PERSON
86	Rosenstock	I-PERSON
86	previous	O
86	district	O
86	court	O
86	councillor	O
86	Dr	O
86	Fritz	B-PERSON
86	Goldschmidt	I-PERSON
86	retired	O
86	director	O
86	of	O
86	governance	O
86	Friedlaender	B-PERSON
86	were	O
86	on	O
86	duty	O
86	.	O
86	Reports	O
86	of	O
86	serious	O
86	including	O
86	physical	O
86	excesses	O
86	in	O
86	the	O
86	countryside	O
86	increased	O
86	by	O
86	the	B-TIME
86	hour	I-TIME
86	at	O
86	times	O
86	with	O
86	deadly	O
86	outcomes	O
86	.	O
86	Shortly	B-TIME
86	after	I-TIME
86	three	O
86	plain	O
86	clothed	O
86	state	O
86	police	O
86	officials	O
86	appeared	O
86	occupied	O
86	the	O
86	telephone	O
86	centre	O
86	and	O
86	moved	O
86	those	O
86	present	O
86	from	O
86	all	O
86	rooms	O
86	.	O
86	They	O
86	had	O
86	to	O
86	put	O
86	on	O
86	hats	O
86	and	O
86	coats	O
86	were	O
86	briefly	O
86	examined	O
86	and	O
86	then	O
86	let	O
86	go	O
86	individually	O
86	.	O
86	The	O
86	rooms	O
86	of	O
86	the	O
86	Central	O
86	Verein	O
86	were	O
86	sealed	O
86	and	O
86	the	O
86	keys	O
86	to	O
86	the	O
86	rooms	O
86	and	O
86	the	O
86	keys	O
86	to	O
86	the	O
86	safe	O
86	were	O
86	handed	O
86	over	O
86	to	O
86	the	O
86	officials	O
86	.	O
86	None	O
86	of	O
86	those	O
86	present	O
86	was	O
86	arrested	O
86	.	O
86	The	O
86	tone	O
86	during	O
86	this	O
86	campaign	O
86	was	O
86	vigorous	O
86	but	O
86	proper	O
86	.	O
86	Only	O
86	occasionally	O
86	words	O
86	such	O
86	as	O
86	‘	O
86	you	O
86	will	O
86	see	O
86	what	O
86	will	O
86	happen	O
86	‘	O
86	you	O
86	will	O
86	soon	O
86	stop	O
86	laughing	O
86	of	O
86	course	O
86	no	O
86	one	O
86	was	O
86	laughing	O
86	and	O
86	so	O
86	on	O
86	were	O
86	used	O
86	.	O
86	The	O
86	reporter	O
86	/	O
86	rapporteur	O
86	went	O
86	to	O
86	Dr	O
86	Hirschberg	B-PERSON
86	apartment	O
86	and	O
86	waited	O
86	there	O
86	for	O
86	his	O
86	return	O
86	.	O
86	Dr	O
86	Hirschberg	B-PERSON
86	return	O
86	occurred	O
86	around	B-TIME
86	.	O
86	All	O
86	of	O
86	the	O
86	other	O
86	editors	O
86	too	O
86	had	O
86	been	O
86	released	O
86	.	O
86	They	O
86	had	O
86	been	O
86	held	O
86	from	O
86	8	B-TIME
86	am	I-TIME
86	until	O
86	then	O
86	without	O
86	any	O
86	p.6	O
86	interrogation	O
86	7	O
86	or	O
86	anything	O
86	else	O
86	happening	O
86	they	O
86	were	O
86	then	O
86	sent	O
86	home	O
86	and	O
86	ordered	O
86	to	O
86	return	O
86	on	O
86	Friday	B-DATE
86	morning	O
86	at	O
86	10	B-TIME
86	am	I-TIME
86	.	O
86	By	O
86	then	O
86	it	O
86	had	O
86	become	O
86	clear	O
86	that	O
86	the	O
86	numerous	O
86	arrests	O
86	mostly	O
86	affected	O
86	wealthier	O
86	people	O
86	lawyers	O
86	doctors	O
86	and	O
86	leading	O
86	Jewish	O
86	persons	O
86	.	O
86	Thus	O
86	it	O
86	was	O
86	evidently	O
86	intended	O
86	to	O
86	remove	O
86	all	O
86	those	O
86	people	O
86	who	O
86	could	O
86	have	O
86	advised	O
86	or	O
86	calmed	O
86	down	O
86	Jewish	O
86	people	O
86	in	O
86	those	B-DATE
86	agitated	I-DATE
86	days	I-DATE
86	.	O
86	The	O
86	flight	O
86	of	O
86	Jewish	O
86	men	O
86	from	O
86	their	O
86	apartments	O
86	started	O
86	.	O
86	They	O
86	mostly	O
86	slept	O
86	in	O
86	households	O
86	without	O
86	men	O
86	traveled	O
86	to	O
86	the	O
86	countryside	O
86	hid	O
86	in	O
86	the	O
86	forests	O
86	and	O
86	by	O
86	night	O
86	travelled	O
86	to	O
86	and	O
86	fro	O
86	on	O
86	the	O
86	underground	O
86	and	O
86	city	O
86	trains	O
86	.	O
86	The	O
86	dismissal	O
86	of	O
86	the	O
86	editors	O
86	followed	O
86	on	O
86	Friday	B-DATE
86	around	B-TIME
86	.	O
86	They	O
86	had	O
86	to	O
86	sign	O
86	an	O
86	indemnity	O
86	according	O
86	to	O
86	which	O
86	their	O
86	newspaper	O
86	was	O
86	prohibited	O
86	for	O
86	three	B-DATE
86	months	I-DATE
86	.	O
86	While	O
86	we	O
86	were	O
86	waiting	O
86	for	O
86	the	O
86	return	O
86	of	O
86	Dr	O
86	Hirschberg	B-PERSON
86	in	O
86	his	O
86	apartment	O
86	relieved	O
86	as	O
86	he	O
86	had	O
86	just	O
86	telephoned	O
86	the	O
86	criminal	O
86	police	O
86	arrived	O
86	to	O
86	arrest	O
86	him	O
86	.	O
86	While	O
86	we	O
86	were	O
86	still	O
86	negotiating	O
86	with	O
86	the	O
86	criminal	O
86	police	O
86	and	O
86	in	O
86	turn	O
86	were	O
86	examined	O
86	Dr	O
86	Hirschman	B-PERSON
86	appeared	O
86	in	O
86	the	O
86	apartment	O
86	.	O
86	He	O
86	explained	O
86	that	O
86	he	O
86	had	O
86	just	O
86	been	O
86	released	O
86	and	O
86	following	O
86	his	O
86	explanation	O
86	the	O
86	officials	O
86	called	O
86	the	O
86	police	O
86	headquarters	O
86	.	O
86	However	O
86	it	O
86	was	O
86	in	O
86	vain	O
86	.	O
86	Dr	O
86	Hirschberg	B-PERSON
86	was	O
86	arrested	O
86	.	O
86	Dr	O
86	Hans	B-PERSON
86	Reichman	I-PERSON
86	who	O
86	had	O
86	been	O
86	released	O
86	in	O
86	the	B-TIME
86	morning	I-TIME
86	had	O
86	already	O
86	been	O
86	taken	O
86	from	O
86	his	O
86	apartment	O
86	the	B-DATE
86	previous	I-DATE
86	day	I-DATE
86	.	O
86	Nevertheless	O
86	the	O
86	criminal	O
86	police	O
86	searched	O
86	for	O
86	him	O
86	twice	O
86	in	O
86	the	O
86	apartment	O
86	over	O
86	the	O
86	course	O
86	of	O
86	Friday	B-DATE
86	.	O
86	Not	O
86	all	O
86	men	O
86	between	B-DATE
86	16	I-DATE
86	and	I-DATE
86	60	I-DATE
86	were	O
86	being	O
86	arrested	O
86	in	O
86	Berlin	B-GPE
86	.	O
86	It	O
86	seems	O
86	that	O
86	as	O
86	in	O
86	June	B-DATE
86	the	O
86	police	O
86	stations	O
86	had	O
86	been	O
86	ordered	O
86	to	O
86	arrest	O
86	a	O
86	set	O
86	number	O
86	of	O
86	people	O
86	and	O
86	to	O
86	focus	O
86	on	O
86	intellectuals	O
86	and	O
86	wealthy	O
86	people	O
86	this	O
86	time	O
86	.	O
86	This	O
86	view	O
86	is	O
86	supported	O
86	in	O
86	the	O
86	following	O
86	case	O
86	amongst	O
86	others	O
86	they	O
86	searched	O
86	for	O
86	one	O
86	of	O
86	my	O
86	colleagues	O
86	in	O
86	his	O
86	apartment	O
86	on	O
86	Friday	B-DATE
86	and	O
86	did	O
86	not	O
86	find	O
86	him	O
86	there	O
86	.	O
86	His	O
86	Aryan	O
86	wife	O
86	was	O
86	threatened	O
86	with	O
86	arrest	O
86	unless	O
86	her	O
86	husband	O
86	was	O
86	there	O
86	by	O
86	the	B-TIME
86	following	I-TIME
86	morning	I-TIME
86	.	O
86	Following	O
86	my	O
86	advice	O
86	the	O
86	husband	O
86	did	O
86	go	O
86	home	O
86	and	O
86	waited	O
86	for	O
86	his	O
86	arrest	O
86	.	O
86	However	O
86	he	O
86	was	O
86	not	O
86	taken	O
86	and	O
86	I	O
86	have	O
86	received	O
86	a	O
86	letter	O
86	dated	O
86	20	B-DATE
86	November	I-DATE
86	from	O
86	him	O
86	here	O
86	.	O
86	It	O
86	is	O
86	likely	O
86	that	O
86	another	O
86	was	O
86	taken	O
86	in	O
86	his	O
86	place	O
86	to	O
86	fulfill	O
86	the	O
86	quota	O
86	.	O
86	A	O
86	while	O
86	ago	O
86	Jewish	O
86	blind	O
86	people	O
86	including	O
86	those	O
86	blinded	O
86	in	O
86	war	O
86	were	O
86	deprived	O
86	of	O
86	their	O
86	discounts	O
86	for	O
86	public	O
86	transport	O
86	.	O
86	The	B-ORG
86	Jewish	I-ORG
86	Institution	I-ORG
86	for	I-ORG
86	the	I-ORG
86	Blind	I-ORG
86	in	O
86	Berlin	B-GPE
86	had	O
86	to	O
86	lay	O
86	off	O
86	their	O
86	Jewish	O
86	city	O
86	agents	O
86	who	O
86	sold	O
86	basket	O
86	and	O
86	woven	O
86	goods	O
86	to	O
86	the	O
86	Jewish	O
86	customers	O
86	by	O
86	1	B-DATE
86	October	I-DATE
86	as	O
86	they	O
86	no	O
86	longer	O
86	received	O
86	legitimation	O
86	cards	O
86	.	O
86	The	B-ORG
86	Institution	I-ORG
86	for	I-ORG
86	the	I-ORG
86	Blind	I-ORG
86	was	O
86	asked	O
86	8	O
86	to	O
86	employ	O
86	Aryan	O
86	representatives	O
86	.	O
86	The	O
86	hand	O
86	over	O
86	of	O
86	weapons	O
86	which	O
86	generally	O
86	was	O
86	only	O
86	decreed	O
86	by	O
86	a	O
86	law	O
86	after	O
86	9	B-DATE
86	November	I-DATE
86	occurred	O
86	in	O
86	various	O
86	forms	O
86	since	O
86	around	O
86	the	O
86	start	O
86	of	O
86	October	B-DATE
86	.	O
86	In	O
86	general	O
86	there	O
86	was	O
86	a	O
86	summons	O
86	to	O
86	the	O
86	police	O
86	station	O
86	at	O
86	a	O
86	certain	O
86	time	O
86	.	O
86	Some	O
86	stations	O
86	however	O
86	ordered	O
86	several	O
86	hundred	O
86	people	O
86	to	O
86	come	O
86	at	O
86	the	O
86	same	O
86	time	O
86	and	O
86	let	O
86	them	O
86	wait	O
86	for	O
86	hours	B-TIME
86	in	O
86	gyms	O
86	or	O
86	courtyards	O
86	until	O
86	each	O
86	was	O
86	asked	O
86	about	O
86	the	O
86	weapon	O
86	driver	O
86	license	O
86	for	O
86	cars	O
86	and	O
86	any	O
86	other	O
86	legitimation	O
86	papers	O
86	.	O
86	A	O
86	police	O
86	station	O
86	in	O
86	North	B-GPE
86	East	I-GPE
86	Berlin	I-GPE
86	ordered	O
86	the	O
86	men	O
86	to	O
86	report	O
86	several	O
86	times	O
86	a	O
86	day	O
86	at	O
86	7	B-TIME
86	am	I-TIME
86	at	O
86	12	B-TIME
86	noon	I-TIME
86	and	O
86	in	O
86	the	B-TIME
86	afternoon	I-TIME
86	in	O
86	September	B-DATE
86	at	O
86	the	O
86	time	O
86	of	O
86	the	O
86	important	O
86	Jewish	O
86	holidays	O
86	.	O
86	Thus	O
86	people	O
86	with	O
86	small	O
86	businesses	O
86	who	O
86	naturally	O
86	had	O
86	to	O
86	close	O
86	their	O
86	shops	O
86	during	O
86	that	O
86	time	O
86	could	O
86	not	O
86	conduct	O
86	their	O
86	businesses	O
86	for	O
86	days	B-DATE
86	.	O
86	During	O
86	the	O
86	hand	O
86	over	O
86	of	O
86	weapons	O
86	which	O
86	included	O
86	duel	O
86	rapiers	O
86	sport	O
86	rapiers	O
86	and	O
86	army	O
86	pistols	O
86	whose	O
86	purchases	O
86	by	O
86	their	O
86	owners	O
86	was	O
86	compulsory	O
86	during	O
86	the	O
86	war	O
86	an	O
86	indemnity	O
86	had	O
86	to	O
86	be	O
86	signed	O
86	stating	O
86	that	O
86	the	O
86	hand	O
86	over	O
86	was	O
86	voluntary	O
86	.	O
86	Of	O
86	course	O
86	no	O
86	kind	O
86	of	O
86	compensation	O
86	was	O
86	paid	O
86	.	O
86	It	O
86	is	O
86	probably	O
86	not	O
86	necessary	O
86	to	O
86	be	O
86	pointed	O
86	out	O
86	that	O
86	every	O
86	Jew	O
86	who	O
86	still	O
86	owned	O
86	a	O
86	weapon	O
86	had	O
86	the	O
86	necessary	O
86	licence	O
86	.	O
86	One	O
86	has	O
86	to	O
86	understand	O
86	that	O
86	the	O
86	laws	O
86	of	O
86	12	B-DATE
86	November	I-DATE
86	meant	O
86	the	O
86	complete	O
86	material	O
86	ruin	O
86	of	O
86	the	O
86	German	O
86	Jewry	O
86	.	O
86	The	O
86	following	O
86	example	O
86	shows	O
86	how	O
86	this	O
86	collapse	O
86	impacted	O
86	on	O
86	even	O
86	small	O
86	issues	O
86	.	O
86	Families	O
86	who	O
86	were	O
86	emigrating	O
86	in	O
86	general	O
86	tended	O
86	to	O
86	sell	O
86	their	O
86	furniture	O
86	.	O
86	From	O
86	the	O
86	revenue	O
86	they	O
86	either	O
86	bought	O
86	small	O
86	new	O
